filename,replication_factor,consistency,workload,threads,overall_runtime_ms,overall_throughput_ops_sec,read_operations,read_averagelatency_us,read_minlatency_us,read_maxlatency_us,read_95thpercentilelatency_us,read_99thpercentilelatency_us,update_operations,update_averagelatency_us,update_minlatency_us,update_maxlatency_us,update_95thpercentilelatency_us,update_99thpercentilelatency_us,cleanup_operations,cleanup_averagelatency_us,cleanup_minlatency_us,cleanup_maxlatency_us,cleanup_95thpercentilelatency_us,cleanup_99thpercentilelatency_us,insert_operations,insert_averagelatency_us,insert_minlatency_us,insert_maxlatency_us,insert_95thpercentilelatency_us,insert_99thpercentilelatency_us,scan_operations,scan_averagelatency_us,scan_minlatency_us,scan_maxlatency_us,scan_95thpercentilelatency_us,scan_99thpercentilelatency_us,read_modify_write_operations,read_modify_write_averagelatency_us,read_modify_write_minlatency_us,read_modify_write_maxlatency_us,read_modify_write_95thpercentilelatency_us,read_modify_write_99thpercentilelatency_us
ycsb_rf1_weak_workloada_threads16.log,1,weak,a,16,572.0,1748.2517482517483,502.0,4637.8286852589645,481.0,175871.0,6839.0,170623.0,498.0,4754.212851405622,518.0,173567.0,7703.0,168703.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloada_threads2.log,1,weak,a,2,641.0,1560.0624024960998,506.0,574.5395256916996,323.0,5071.0,1082.0,1952.0,494.0,1013.3967611336033,412.0,80575.0,1413.0,1812.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloada_threads256.log,1,weak,a,256,1169.0,855.4319931565441,513.0,148006.43664717348,993.0,523263.0,494591.0,513279.0,487.0,146381.9753593429,804.0,519935.0,498687.0,515839.0,256.0,0.078125,0.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloada_threads32.log,1,weak,a,32,646.0,1547.9876160990711,472.0,10046.88347457627,527.0,177023.0,32959.0,174207.0,528.0,9809.573863636364,565.0,177023.0,34303.0,172287.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloada_threads4.log,1,weak,a,4,558.0,1792.1146953405018,497.0,1135.5895372233401,347.0,81727.0,1680.0,3689.0,503.0,1332.7037773359841,399.0,81279.0,1790.0,3325.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloada_threads64.log,1,weak,a,64,785.0,1273.8853503184714,511.0,28007.65949119374,370.0,249087.0,232063.0,244863.0,489.0,20681.672801635992,518.0,248575.0,229375.0,246271.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloada_threads8.log,1,weak,a,8,564.0,1773.049645390071,494.0,2643.589068825911,355.0,151039.0,3103.0,7379.0,506.0,2156.0375494071145,402.0,150655.0,2573.0,6603.0,8.0,0.25,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads1.log,1,weak,b,1,773.0,1293.6610608020699,953.0,529.8656873032529,253.0,63583.0,1023.0,1646.0,47.0,726.6808510638298,431.0,2879.0,1175.0,2879.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads128.log,1,weak,b,128,1021.0,979.4319294809011,952.0,71169.15966386555,496.0,376831.0,326655.0,343039.0,48.0,54893.104166666664,700.0,325631.0,314111.0,325631.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads16.log,1,weak,b,16,627.0,1594.896331738437,949.0,5846.301369863014,309.0,189311.0,9271.0,186111.0,51.0,1329.0392156862745,461.0,3445.0,2455.0,2961.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads2.log,1,weak,b,2,612.0,1633.986928104575,950.0,727.661052631579,312.0,79999.0,1130.0,1974.0,50.0,821.7,497.0,2759.0,1691.0,2759.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads256.log,1,weak,b,256,1329.0,752.4454477050414,948.0,173315.7141350211,601.0,534015.0,511231.0,527871.0,52.0,110984.40384615384,901.0,511487.0,492031.0,511231.0,256.0,0.01171875,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads32.log,1,weak,b,32,716.0,1396.6480446927374,953.0,12058.99370409234,358.0,189695.0,38431.0,183935.0,47.0,3227.404255319149,562.0,39807.0,11263.0,39807.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads4.log,1,weak,b,4,541.0,1848.4288354898335,956.0,1060.6851464435147,286.0,86783.0,1703.0,3503.0,44.0,3000.1363636363635,505.0,85951.0,2289.0,85951.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads64.log,1,weak,b,64,798.0,1253.1328320802006,959.0,28136.269030239833,371.0,273919.0,252543.0,267775.0,41.0,22725.951219512193,598.0,207231.0,193791.0,207231.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadb_threads8.log,1,weak,b,8,537.0,1862.1973929236499,948.0,2166.7805907172997,372.0,129279.0,2711.0,13367.0,52.0,3531.2884615384614,669.0,126655.0,1521.0,6939.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads1.log,1,weak,c,1,767.0,1303.7809647979138,1000.0,533.993,289.0,64959.0,868.0,1556.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads128.log,1,weak,c,128,928.0,1077.5862068965516,1000.0,63478.465,383.0,319999.0,300031.0,312831.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads16.log,1,weak,c,16,632.0,1582.2784810126582,1000.0,5711.897,302.0,206591.0,8199.0,203263.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads2.log,1,weak,c,2,602.0,1661.1295681063123,1000.0,722.778,271.0,80575.0,1095.0,1835.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads256.log,1,weak,c,256,1316.0,759.8784194528876,1000.0,163248.709,522.0,518143.0,488447.0,509183.0,,,,,,,256.0,0.01171875,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads32.log,1,weak,c,32,716.0,1396.6480446927374,1000.0,12507.802,306.0,211455.0,23535.0,204159.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads4.log,1,weak,c,4,610.0,1639.344262295082,1000.0,1441.453,258.0,93375.0,1833.0,3169.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads64.log,1,weak,c,64,857.0,1166.8611435239206,1000.0,29722.18,331.0,253951.0,237183.0,247935.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadc_threads8.log,1,weak,c,8,549.0,1821.4936247723133,1000.0,2254.875,370.0,140287.0,2853.0,9815.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads1.log,1,weak,d,1,790.0,1265.8227848101267,952.0,528.4873949579832,271.0,64703.0,865.0,1507.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,48.0,1134.6458333333333,541.0,14839.0,1512.0,14839.0,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads128.log,1,weak,d,128,973.0,1027.749229188078,945.0,63555.362962962965,410.0,333823.0,304895.0,325119.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,55.0,46909.09090909091,853.0,361215.0,341247.0,353791.0,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads16.log,1,weak,d,16,621.0,1610.3059581320451,944.0,5612.890889830508,336.0,186111.0,10839.0,182143.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,56.0,5452.696428571428,630.0,199039.0,7783.0,11079.0,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads2.log,1,weak,d,2,718.0,1392.757660167131,946.0,829.1902748414376,302.0,85375.0,1205.0,2006.0,,,,,,,2.0,1.0,0.0,2.0,2.0,2.0,54.0,2782.1481481481483,535.0,86975.0,1413.0,13775.0,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads256.log,1,weak,d,256,1333.0,750.1875468867216,960.0,167466.49791666667,435.0,499967.0,475903.0,489727.0,,,,,,,256.0,0.0234375,0.0,3.0,0.0,0.0,40.0,76806.4,1194.0,543231.0,467967.0,543231.0,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads32.log,1,weak,d,32,666.0,1501.5015015015015,965.0,11079.729533678756,348.0,191743.0,18863.0,178175.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,35.0,2502.714285714286,805.0,19087.0,3493.0,19087.0,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads4.log,1,weak,d,4,551.0,1814.8820326678765,938.0,1188.2196162046907,332.0,81535.0,1614.0,3773.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,62.0,1687.5483870967741,572.0,17439.0,2439.0,17375.0,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads64.log,1,weak,d,64,852.0,1173.7089201877934,933.0,29552.320471597,333.0,260479.0,238847.0,257279.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,67.0,8542.955223880597,686.0,272127.0,21359.0,23743.0,,,,,,,,,,,,
ycsb_rf1_weak_workloadd_threads8.log,1,weak,d,8,612.0,1633.986928104575,954.0,2774.9832285115303,311.0,199039.0,2653.0,7555.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,46.0,3384.086956521739,763.0,30095.0,23487.0,30095.0,,,,,,,,,,,,
ycsb_rf1_weak_workloade_threads1.log,1,weak,e,1,2260.0,442.4778761061947,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,48.0,1295.875,579.0,15319.0,1715.0,15319.0,952.0,2065.764705882353,366.0,72575.0,3547.0,4735.0,,,,,,
ycsb_rf1_weak_workloade_threads128.log,1,weak,e,128,1416.0,706.2146892655368,,,,,,,,,,,,,128.0,0.1015625,0.0,8.0,0.0,2.0,50.0,96933.56,1251.0,519423.0,510207.0,519423.0,950.0,118487.30315789474,848.0,573439.0,530431.0,561663.0,,,,,,
ycsb_rf1_weak_workloade_threads16.log,1,weak,e,16,891.0,1122.334455667789,,,,,,,,,,,,,16.0,0.125,0.0,1.0,1.0,1.0,44.0,2449.068181818182,750.0,40671.0,4407.0,40671.0,956.0,10197.950836820084,519.0,255999.0,14887.0,224895.0,,,,,,
ycsb_rf1_weak_workloade_threads2.log,1,weak,e,2,1448.0,690.6077348066299,,,,,,,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,66.0,1282.469696969697,595.0,17359.0,1494.0,10383.0,934.0,2489.220556745182,348.0,90815.0,3719.0,12199.0,,,,,,
ycsb_rf1_weak_workloade_threads256.log,1,weak,e,256,1844.0,542.2993492407809,,,,,,,,,,,,,256.0,0.01171875,0.0,2.0,0.0,0.0,65.0,270523.1846153846,1386.0,926719.0,916991.0,926719.0,935.0,296504.1689839572,1682.0,902655.0,858111.0,878591.0,,,,,,
ycsb_rf1_weak_workloade_threads32.log,1,weak,e,32,1019.0,981.3542688910696,,,,,,,,,,,,,32.0,0.125,0.0,2.0,1.0,2.0,46.0,2789.304347826087,857.0,18703.0,11207.0,18703.0,954.0,22151.634171907757,758.0,247551.0,43967.0,229759.0,,,,,,
ycsb_rf1_weak_workloade_threads4.log,1,weak,e,4,1044.0,957.8544061302682,,,,,,,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,56.0,1417.5535714285713,616.0,17503.0,2255.0,3051.0,944.0,3266.825211864407,436.0,96191.0,4843.0,28671.0,,,,,,
ycsb_rf1_weak_workloade_threads64.log,1,weak,e,64,1060.0,943.3962264150944,,,,,,,,,,,,,64.0,0.03125,0.0,2.0,0.0,0.0,52.0,10674.423076923076,952.0,204927.0,10815.0,201727.0,948.0,45759.694092827005,696.0,348159.0,267775.0,339199.0,,,,,,
ycsb_rf1_weak_workloade_threads8.log,1,weak,e,8,907.0,1102.5358324145534,,,,,,,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,43.0,1848.2325581395348,654.0,24655.0,2269.0,24655.0,957.0,5243.777429467084,492.0,167423.0,9527.0,15287.0,,,,,,
ycsb_rf1_weak_workloadf_threads1.log,1,weak,f,1,1008.0,992.063492063492,1000.0,519.098,242.0,64095.0,799.0,1540.0,479.0,534.0605427974948,335.0,2573.0,959.0,1395.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,479.0,957.7640918580375,619.0,5599.0,1731.0,2435.0
ycsb_rf1_weak_workloadf_threads128.log,1,weak,f,128,975.0,1025.6410256410256,1000.0,65451.933,367.0,341247.0,320511.0,334335.0,477.0,5825.400419287212,482.0,38495.0,27295.0,35103.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,477.0,73866.7819706499,1158.0,375551.0,356863.0,371967.0
ycsb_rf1_weak_workloadf_threads16.log,1,weak,f,16,674.0,1483.679525222552,1000.0,5317.73,332.0,173695.0,10631.0,170239.0,491.0,1689.7739307535642,394.0,23711.0,3269.0,11255.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,491.0,9024.317718940936,730.0,191743.0,16319.0,190079.0
ycsb_rf1_weak_workloadf_threads2.log,1,weak,f,2,790.0,1265.8227848101267,1000.0,756.455,230.0,80447.0,952.0,1893.0,497.0,651.102615694165,341.0,2619.0,1219.0,1693.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,497.0,1261.4185110663984,573.0,47359.0,1922.0,3451.0
ycsb_rf1_weak_workloadf_threads256.log,1,weak,f,256,1327.0,753.5795026375282,1000.0,153567.182,585.0,629759.0,494079.0,531967.0,508.0,21834.409448818897,508.0,137215.0,96127.0,130111.0,256.0,0.01171875,0.0,2.0,0.0,0.0,,,,,,,,,,,,,508.0,205578.18307086613,1413.0,662015.0,634367.0,651775.0
ycsb_rf1_weak_workloadf_threads32.log,1,weak,f,32,715.0,1398.6013986013986,1000.0,10700.961,267.0,174719.0,19679.0,170367.0,499.0,2691.7875751503007,377.0,38495.0,6371.0,34527.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,499.0,13545.362725450901,686.0,212607.0,35807.0,204415.0
ycsb_rf1_weak_workloadf_threads4.log,1,weak,f,4,698.0,1432.6647564469913,1000.0,1189.728,262.0,112319.0,1201.0,2959.0,497.0,1199.722334004024,362.0,111423.0,1478.0,3865.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,497.0,2401.195171026157,627.0,113471.0,2435.0,7087.0
ycsb_rf1_weak_workloadf_threads64.log,1,weak,f,64,880.0,1136.3636363636363,1000.0,27509.632,312.0,240255.0,221695.0,235647.0,516.0,4974.277131782946,428.0,48671.0,46815.0,47807.0,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,516.0,34531.42054263566,767.0,297727.0,280831.0,292607.0
ycsb_rf1_weak_workloadf_threads8.log,1,weak,f,8,614.0,1628.6644951140065,1000.0,2283.545,319.0,166655.0,2045.0,6903.0,495.0,1108.3717171717171,438.0,8155.0,1831.0,6495.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,495.0,4193.1535353535355,809.0,181503.0,3373.0,179327.0
ycsb_rf3_linearizable_workloada_threads1.log,3,linearizable,a,1,1062.0,941.6195856873823,507.0,773.6429980276134,371.0,65599.0,1067.0,1820.0,493.0,887.8356997971603,560.0,3639.0,1365.0,1855.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloada_threads128.log,3,linearizable,a,128,875.0,1142.857142857143,457.0,66119.98030634574,773.0,317695.0,300799.0,313855.0,543.0,41210.17127071823,738.0,316159.0,295935.0,310783.0,128.0,0.0546875,0.0,6.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloada_threads16.log,3,linearizable,a,16,619.0,1615.5088852988692,485.0,5338.826804123712,519.0,152575.0,11391.0,148351.0,515.0,5057.8990291262135,813.0,152063.0,12039.0,148095.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloada_threads2.log,3,linearizable,a,2,742.0,1347.7088948787061,478.0,884.8786610878661,354.0,78271.0,1275.0,2253.0,522.0,1089.5421455938697,563.0,77631.0,1561.0,2095.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloada_threads256.log,3,linearizable,a,256,1326.0,754.1478129713424,472.0,183646.87711864407,792.0,577023.0,553471.0,569343.0,528.0,143506.67992424243,876.0,572927.0,546815.0,565247.0,256.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloada_threads32.log,3,linearizable,a,32,731.0,1367.9890560875513,511.0,11771.211350293543,454.0,181375.0,39615.0,175615.0,489.0,10312.672801635992,770.0,181375.0,27055.0,178047.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloada_threads4.log,3,linearizable,a,4,634.0,1577.2870662460568,503.0,1332.4771371769384,430.0,81599.0,1575.0,3127.0,497.0,1737.4245472837022,578.0,81023.0,2195.0,4779.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloada_threads64.log,3,linearizable,a,64,748.0,1336.8983957219252,493.0,25840.436105476674,443.0,231295.0,213631.0,226815.0,507.0,20994.80473372781,716.0,229247.0,213631.0,225535.0,64.0,0.046875,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloada_threads8.log,3,linearizable,a,8,589.0,1697.792869269949,497.0,2641.839034205231,458.0,154879.0,3079.0,8687.0,503.0,2704.8747514910538,607.0,152447.0,2743.0,8015.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads1.log,3,linearizable,b,1,968.0,1033.0578512396694,942.0,717.1804670912951,378.0,65439.0,1061.0,1764.0,58.0,1062.2068965517242,696.0,2371.0,1569.0,2253.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads128.log,3,linearizable,b,128,948.0,1054.8523206751054,951.0,63747.82860147214,584.0,309503.0,290815.0,303871.0,49.0,22271.0,848.0,298751.0,271871.0,298751.0,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads16.log,3,linearizable,b,16,597.0,1675.0418760469013,954.0,5036.7893081761,406.0,151679.0,10479.0,148095.0,46.0,5047.347826086957,705.0,148607.0,4583.0,148607.0,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads2.log,3,linearizable,b,2,799.0,1251.5644555694619,946.0,981.5835095137421,354.0,121535.0,1270.0,2101.0,54.0,3324.5555555555557,669.0,121599.0,1798.0,3893.0,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads256.log,3,linearizable,b,256,1270.0,787.4015748031496,950.0,171956.04210526316,825.0,523263.0,482815.0,507647.0,50.0,143236.08,1127.0,479487.0,471295.0,479487.0,256.0,0.03125,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads32.log,3,linearizable,b,32,760.0,1315.7894736842106,951.0,12634.222923238696,496.0,202495.0,39519.0,199039.0,49.0,11304.918367346938,654.0,200447.0,41919.0,200447.0,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads4.log,3,linearizable,b,4,583.0,1715.2658662092624,954.0,1246.038784067086,347.0,86079.0,1622.0,4039.0,46.0,3010.717391304348,669.0,84031.0,2387.0,84031.0,4.0,0.25,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads64.log,3,linearizable,b,64,769.0,1300.3901170351105,945.0,25352.67724867725,449.0,229503.0,209663.0,223615.0,55.0,27116.363636363636,827.0,223743.0,218495.0,222079.0,64.0,0.09375,0.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadb_threads8.log,3,linearizable,b,8,558.0,1792.1146953405018,963.0,2412.172377985462,388.0,142079.0,3319.0,9247.0,37.0,1731.081081081081,858.0,9647.0,2321.0,9647.0,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads1.log,3,linearizable,c,1,927.0,1078.7486515641856,1000.0,695.807,349.0,65599.0,972.0,1608.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads128.log,3,linearizable,c,128,1027.0,973.7098344693281,1000.0,66422.677,500.0,326143.0,302335.0,317951.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads16.log,3,linearizable,c,16,632.0,1582.2784810126582,1000.0,5126.259,353.0,139263.0,11319.0,135039.0,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads2.log,3,linearizable,c,2,661.0,1512.8593040847202,1000.0,829.855,354.0,81279.0,1286.0,2209.0,,,,,,,2.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads256.log,3,linearizable,c,256,1280.0,781.25,1000.0,163476.57,646.0,516095.0,481791.0,502271.0,,,,,,,256.0,0.015625,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads32.log,3,linearizable,c,32,706.0,1416.4305949008499,1000.0,11890.412,436.0,175231.0,47519.0,170751.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads4.log,3,linearizable,c,4,599.0,1669.449081803005,1000.0,1363.6,357.0,91967.0,1989.0,4931.0,,,,,,,4.0,0.5,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads64.log,3,linearizable,c,64,847.0,1180.637544273908,1000.0,28701.906,373.0,250495.0,232831.0,246271.0,,,,,,,64.0,0.015625,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadc_threads8.log,3,linearizable,c,8,564.0,1773.049645390071,1000.0,2428.578,381.0,137087.0,3875.0,11639.0,,,,,,,8.0,0.125,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads1.log,3,linearizable,d,1,954.0,1048.2180293501049,958.0,687.6691022964509,363.0,66111.0,990.0,1684.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1571.7142857142858,872.0,15111.0,1694.0,15111.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads128.log,3,linearizable,d,128,937.0,1067.2358591248667,943.0,65776.66277836691,653.0,312319.0,294655.0,304383.0,,,,,,,128.0,0.0078125,0.0,1.0,0.0,0.0,57.0,38381.228070175435,1257.0,359935.0,306175.0,320255.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads16.log,3,linearizable,d,16,615.0,1626.0162601626016,949.0,4997.08956796628,542.0,141823.0,11167.0,137599.0,,,,,,,16.0,0.125,0.0,2.0,0.0,2.0,51.0,6695.137254901961,1099.0,160383.0,12983.0,17919.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads2.log,3,linearizable,d,2,752.0,1329.787234042553,949.0,914.7945205479452,335.0,83071.0,1302.0,2331.0,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,51.0,3069.1372549019607,896.0,94207.0,1653.0,2143.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads256.log,3,linearizable,d,256,1335.0,749.0636704119851,947.0,161548.0221752904,682.0,538623.0,515583.0,532479.0,,,,,,,256.0,0.01953125,0.0,3.0,0.0,0.0,53.0,133242.20754716982,1348.0,559103.0,544255.0,557055.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads32.log,3,linearizable,d,32,719.0,1390.8205841446454,959.0,12258.400417101147,441.0,204799.0,22287.0,200319.0,,,,,,,32.0,0.03125,0.0,1.0,0.0,1.0,41.0,15540.780487804877,1138.0,244863.0,35199.0,244863.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads4.log,3,linearizable,d,4,597.0,1675.0418760469013,940.0,1368.2691489361703,372.0,83455.0,1620.0,3547.0,,,,,,,4.0,0.25,0.0,1.0,1.0,1.0,60.0,1629.9666666666667,751.0,22367.0,1901.0,3217.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads64.log,3,linearizable,d,64,821.0,1218.026796589525,949.0,27553.799789251843,527.0,227839.0,211967.0,224511.0,,,,,,,64.0,0.046875,0.0,1.0,0.0,1.0,51.0,13682.156862745098,1013.0,261247.0,12871.0,258943.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloadd_threads8.log,3,linearizable,d,8,545.0,1834.8623853211009,953.0,2299.395592864638,370.0,120767.0,3547.0,11911.0,,,,,,,8.0,0.25,0.0,1.0,1.0,1.0,47.0,2152.0,1041.0,19935.0,6455.0,19935.0,,,,,,,,,,,,
ycsb_rf3_linearizable_workloade_threads1.log,3,linearizable,e,1,2469.0,405.0222762251924,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,53.0,2868.396226415094,909.0,77439.0,2115.0,2533.0,947.0,2199.5110876451954,472.0,42079.0,3833.0,5403.0,,,,,,
ycsb_rf3_linearizable_workloade_threads128.log,3,linearizable,e,128,1342.0,745.156482861401,,,,,,,,,,,,,128.0,0.03125,0.0,2.0,0.0,1.0,52.0,17502.634615384617,1568.0,347135.0,9311.0,327167.0,948.0,114825.50632911392,2178.0,504831.0,476927.0,495615.0,,,,,,
ycsb_rf3_linearizable_workloade_threads16.log,3,linearizable,e,16,879.0,1137.6564277588168,,,,,,,,,,,,,16.0,0.0625,0.0,1.0,0.0,1.0,37.0,5953.72972972973,1111.0,151935.0,2815.0,151935.0,963.0,9525.483904465213,689.0,210303.0,18143.0,180223.0,,,,,,
